traces/trace_00.txt	0.000000
traces/trace_01.txt	0.000000
traces/trace_02.txt	0.000000
traces/trace_03.txt	0.000000
traces/trace_04.txt	0.000000
traces/trace_05.txt	0.000000
traces/trace_06.txt	0.000000
traces/trace_07.txt	0.000000
traces/trace_08.txt	0.000000
traces/trace_09.txt	0.000000
traces/trace_10.txt	0.850000
traces/trace_11.txt	0.000000
traces/trace_12.txt	0.000000
traces/trace_13.txt	0.000000
traces/trace_14.txt	0.000000
traces/trace_15.txt	0.000000
traces/trace_16.txt	0.000000
traces/trace_17.txt	0.000000
traces/trace_18.txt	0.000000
traces/trace_19.txt	0.000000
traces/trace_20.txt	0.000000
traces/trace_21.txt	0.000000
traces/trace_22.txt	0.000000
traces/trace_23.txt	0.000000
traces/trace_24.txt	0.000000
traces/trace_25.txt	0.000000
traces/trace_26.txt	0.000000
traces/trace_27.txt	0.000000
traces/trace_28.txt	0.000000
traces/trace_29.txt	0.000000
traces/trace_30.txt	0.000000
traces/trace_31.txt	0.000000
traces/trace_32.txt	0.000000
traces/trace_33.txt	0.000000
traces/trace_34.txt	0.000000
traces/trace_35.txt	0.000000
traces/trace_36.txt	0.000000
traces/trace_37.txt	0.000000
traces/trace_38.txt	0.000000
traces/trace_39.txt	0.000000
traces/trace_40.txt	0.000000
traces/trace_41.txt	0.000000
traces/trace_42.txt	0.000000
traces/trace_43.txt	0.000000
traces/trace_44.txt	0.000000
traces/trace_45.txt	0.000000
traces/trace_46.txt	0.000000
traces/trace_47.txt	0.000000
traces/trace_48.txt	0.000000
traces/trace_49.txt	0.000000
traces/trace_50.txt	0.000000
traces/trace_51.txt	0.000000
traces/trace_52.txt	0.000000
traces/trace_53.txt	0.000000
traces/trace_54.txt	0.000000
traces/trace_55.txt	0.000000
traces/trace_56.txt	0.000000
traces/trace_57.txt	0.000000
traces/trace_58.txt	0.000000
traces/trace_59.txt	0.000000
traces/trace_60.txt	0.000000
traces/trace_61.txt	0.000000
traces/trace_62.txt	0.000000
traces/trace_63.txt	0.000000
traces/trace_64.txt	0.000000
traces/trace_65.txt	0.000000
traces/trace_66.txt	0.000000
traces/trace_67.txt	0.000000
traces/trace_68.txt	0.000000
traces/trace_69.txt	0.000000
traces/trace_70.txt	0.000000
traces/trace_71.txt	0.000000
traces/trace_72.txt	0.000000
traces/trace_73.txt	0.000000
traces/trace_74.txt	0.000000
traces/trace_75.txt	0.000000
traces/trace_76.txt	0.000000
traces/trace_77.txt	0.000000
traces/trace_78.txt	0.000000
traces/trace_79.txt	0.000000
traces/trace_80.txt	0.000000
traces/trace_81.txt	0.000000
traces/trace_82.txt	0.000000
traces/trace_83.txt	0.000000
traces/trace_84.txt	0.000000
traces/trace_85.txt	0.000000
traces/trace_86.txt	0.000000
traces/trace_87.txt	0.000000
traces/trace_88.txt	0.000000
traces/trace_89.txt	0.000000
traces/trace_90.txt	0.000000
traces/trace_91.txt	0.250000
traces/trace_92.txt	0.000000
traces/trace_93.txt	0.000000
traces/trace_94.txt	0.000000
traces/trace_95.txt	0.000000
traces/trace_96.txt	0.000000
traces/trace_97.txt	0.000000
traces/trace_98.txt	0.000000
traces/trace_99.txt	0.000000
